benchmark_id,framework,sf,instance,memory_usage
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2876930236816406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2861175537109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2866668701171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2875938415527344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2865867614746094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.28582763671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2869529724121094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.28469085693359375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.27797698974609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2537727355957031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.245697021484375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.23812484741210938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.23637008666992188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.2294158935546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.22705078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.22267532348632812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.21653366088867188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.21673965454101562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.20804214477539062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.20220565795898438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.20021438598632812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.20154953002929688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.20001983642578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.19645309448242188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.19480514526367188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.18393325805664062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.18169784545898438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.17982864379882812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16939926147460938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16584014892578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.166656494140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1629638671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16159820556640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16080093383789062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16193771362304688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16076278686523438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16041946411132812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.161102294921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15990066528320312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16025543212890625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15967941284179688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1594696044921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15958404541015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.159393310546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15909957885742188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15770339965820312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1584930419921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15861129760742188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15813827514648438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15845489501953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15943527221679688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15932083129882812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15930557250976562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15910720825195312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1591644287109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15826034545898438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15971755981445312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16013336181640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15839767456054688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15919113159179688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15948104858398438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15863037109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.16056442260742188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15813827514648438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15850067138671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15865707397460938
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15953445434570312
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15948867797851562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15885162353515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15832901000976562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15857696533203125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15877151489257812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15952682495117188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15918731689453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15840911865234375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.158599853515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15862655639648438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15924453735351562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15931320190429688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15891265869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1589202880859375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.160064697265625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15923309326171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15896987915039062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15913009643554688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15533828735351562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15626907348632812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15582275390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1553955078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15605926513671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15541458129882812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15665054321289062
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15552902221679688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15600967407226562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.15676116943359375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,SOURCE,0.1556396484375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.12152481079101562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.14628219604492188
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.1712188720703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.18580245971679688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.19739151000976562
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.21436691284179688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.24230575561523438
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.229522705078125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.24141311645507812
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.2527503967285156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.263397216796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.2868804931640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.2836952209472656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.2971076965332031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3079185485839844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.319732666015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33469390869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3359870910644531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3376502990722656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3497352600097656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33990478515625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34789276123046875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34435272216796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3482933044433594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.340057373046875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3407440185546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34487152099609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3387603759765625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34030914306640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3568611145019531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33980560302734375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3472175598144531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.331451416015625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33966827392578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34668731689453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3626136779785156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3519325256347656
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3485450744628906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.350433349609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35083770751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3640785217285156
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3482246398925781
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.36219024658203125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3458976745605469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3624839782714844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3467559814453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3451805114746094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35968780517578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33200836181640625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.334808349609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3424186706542969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3184318542480469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3221549987792969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3226814270019531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33557891845703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3211021423339844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.32567596435546875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3243255615234375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33075714111328125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3257789611816406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3305854797363281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33518218994140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3324851989746094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34038543701171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33242034912109375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3351287841796875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3332023620605469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3365821838378906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3432426452636719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3378028869628906
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.33734893798828125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3459129333496094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3394966125488281
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3395347595214844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3385581970214844
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.337371826171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.34009552001953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3535575866699219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.344390869140625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3418693542480469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35108184814453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3534965515136719
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3557243347167969
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3557891845703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3572196960449219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35694122314453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3591270446777344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35889434814453125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3603935241699219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.35971832275390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3613739013671875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3603782653808594
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3608245849609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3615264892578125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3620262145996094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3617095947265625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3594474792480469
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.36080169677734375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3644981384277344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3650856018066406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3640632629394531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3638153076171875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3619880676269531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3649101257324219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.36695098876953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.36733245849609375
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3679962158203125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.37427520751953125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.37317657470703125
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3688163757324219
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.6736946105957031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.5690841674804688
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.5590476989746094
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.442535400390625
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.43401336669921875
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.4309577941894531
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.4570045471191406
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3550910949707031
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.3775596618652344
MjAyMzExMDcyMTUwMDg=,Airbyte,60,TARGET,0.43975830078125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,3.490283966064453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,5.439594268798828
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,6.991222381591797
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,10.511821746826172
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.084327697753906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.085697174072266
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.086135864257812
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.089466094970703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.627662658691406
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.627662658691406
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.629425048828125
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.628345489501953
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.623889923095703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.623725891113281
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.616573333740234
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,9.551620483398438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,10.296466827392578
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,10.978202819824219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.494209289550781
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.630722045898438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,11.963451385498047
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.308769226074219
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.86130142211914
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,12.862499237060547
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,13.604801177978516
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,13.606891632080078
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,14.800701141357422
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.030044555664062
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.027080535888672
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.252017974853516
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.18027114868164
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.170429229736328
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.16598129272461
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.176387786865234
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.17550277709961
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.170734405517578
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.170673370361328
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.16586685180664
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.167339324951172
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.226158142089844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.561515808105469
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.993976593017578
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,15.9827880859375
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,16.182968139648438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,16.43355941772461
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,16.38190460205078
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,16.751201629638672
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.09711456298828
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.790821075439453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,17.783985137939453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.052066802978516
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.479629516601562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.467575073242188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.46969985961914
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.45238494873047
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.450878143310547
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.46457290649414
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.462730407714844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.435237884521484
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.429553985595703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.43096160888672
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.434898376464844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.494239807128906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.496421813964844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.49810791015625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.49414825439453
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.49633026123047
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.493831634521484
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.496715545654297
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.496463775634766
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.49771499633789
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.501937866210938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.517051696777344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.51443862915039
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.514507293701172
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.516983032226562
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.515243530273438
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.517417907714844
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.529396057128906
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.527877807617188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.525131225585938
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.525596618652344
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.526676177978516
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.524883270263672
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.522045135498047
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.519527435302734
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.523197174072266
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.520915985107422
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.522724151611328
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.52762222290039
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.527252197265625
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.530319213867188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.530906677246094
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.5242919921875
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.521976470947266
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.49974822998047
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.503658294677734
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.499263763427734
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.50210189819336
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.499042510986328
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,18.498973846435547
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,19.783557891845703
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,20.561325073242188
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,20.558635711669922
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,20.740890502929688
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.291271209716797
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.278484344482422
MjAyMzExMDcyMzU2MTc=,Airbyte,72,AIRBYTE,21.265892028808594
