benchmark_id,framework,sf,instance,cpu_usage
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,44.34389140271863
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,39.909182643788796
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,25.06290890791322
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,40.120361083244816
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,38.674033149175244
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,38.62034239676112
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,16.834170854273005
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,33.78719112457567
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,38.992443324936865
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,38.43828715366765
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,2.5718608169388717
MjAyMzExMDcxNDQxNTU=,Airbyte,10,SOURCE,1.6549648946792326
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,13.35341365462392
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,19.140429785109355
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,17.794486215540523
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,14.38631790744678
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,17.15710723191869
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.359281437136797
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,16.541353383457327
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,12.110552763817525
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,18.395989974934512
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,19.18633852334865
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,18.488664987404224
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,30.71027082268702
MjAyMzExMDcxNDQxNTU=,Airbyte,10,TARGET,20.85828343314429
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,13.972463029069901
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,50.704225352095
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,51.97796695042647
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,53.112449799181384
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,34.90945674043311
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,54.24575424574124
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,50.225563909770464
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,28.980411853354298
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,47.30206757439124
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,18.552036199087325
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,44.18254764292987
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,44.77386934672247
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,51.13122171943169
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,52.77497477294014
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,16.52306132793142
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,AIRBYTE,3.0653266331605065
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,12.462006079033646
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,42.23571067274604
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,44.98252621069562
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,40.4319437468787
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,24.937280481674968
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,41.54540893124021
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,40.79277471146575
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,21.302372539128527
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,36.35448136957842
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,21.32056451614175
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,33.06532663316532
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,35.12833417211122
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,37.06680060270223
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,43.29637096775742
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,4.058116232462716
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,SOURCE,3.507014028044898
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,5.09329299041843
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,18.9759036144543
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,17.785571142279473
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,21.01050525261296
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,15.10101010101699
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,17.934508816116875
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,18.580060422951828
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,13.729405891165728
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,19.298245614032602
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,7.160867372661904
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,18.71846619576872
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,18.771669143134787
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,18.570709612482762
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,20.87087087087651
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,52.729145211131076
MjAyMzExMDcxNDU1Mjg=,Airbyte,12,TARGET,8.842849924207078
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,16.658278812290842
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,49.21992954204149
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,57.597173144874944
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,61.189516129023936
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,48.9425981873444
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,39.598997493738125
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,50.52684395388126
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,43.35347432024459
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,53.684210526324186
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,27.47861097130306
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,46.85000000001319
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,23.694779116488906
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,44.20946626383524
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,40.44265593560608
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,47.085427135698204
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,47.68145161291037
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,48.58585858584538
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,14.445007602632678
MjAyMzExMDcxNTEyMjE=,Airbyte,14,AIRBYTE,10.637230306070037
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,19.284994964765602
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,43.46733668340565
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,37.81344032096265
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,43.29637096772589
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,33.7701612903248
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,31.310065756200856
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,36.24937154348065
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,32.05837946652949
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,41.17647058821129
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,17.07684580612991
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,34.63463463464085
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,14.902157551426692
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,37.29674796747644
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,30.231388329988967
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,35.075376884424905
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,36.23991935482431
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,36.95871097681396
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,3.6144578313306
MjAyMzExMDcxNTEyMjE=,Airbyte,14,SOURCE,2.6091319618675746
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,6.8238835925710255
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,17.094017094024263
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,19.5881466599701
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,23.119636547198944
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,19.69773299747617
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.682730923696646
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,18.868868868868585
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,18.891687657437974
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.97097097098029
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,14.177978883856435
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,19.959879638918103
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,10.959595959599513
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,16.9534412955435
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,18.127490039832423
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,20.191339375629287
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,19.529293940904243
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,19.3872425916735
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,51.113360323911294
MjAyMzExMDcxNTEyMjE=,Airbyte,14,TARGET,28.02313354362745
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,19.524532119390198
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,60.83459024637177
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,58.2291145572853
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,57.91603439553741
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,60.06051437215589
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,55.747711088538324
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,40.00000000000183
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,48.294884653967266
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,49.116607773846695
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,45.71428571427662
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,47.539320142034825
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,50.63291139241082
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,30.18583626319849
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,20.923231309580707
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,53.659767794041315
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,49.44834503509544
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,54.830551340405734
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,44.919517102621754
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,47.883064516120264
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,39.224572004046124
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,47.363083164311185
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,8.412618928387587
MjAyMzExMDcxNTMyNTA=,Airbyte,17,AIRBYTE,5.885311871221576
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,12.916246215946945
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,48.9713998996551
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,41.854636591509994
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,44.16167664669616
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,42.010050251266044
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,38.883299798795775
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,32.6883910386926
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,39.71845148316076
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,37.18592964824198
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,34.37185929648056
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,40.92976250630465
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,38.42290306377312
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,23.9798488665053
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,15.741675075677131
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,41.51606425701005
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,37.9484588175562
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,41.422805247205744
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,29.83870967741779
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,34.72993437656893
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,26.39798488666113
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,35.883241066933266
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,2.3138832998087016
MjAyMzExMDcxNTMyNTA=,Airbyte,17,SOURCE,2.1553884711909848
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,5.27108433734944
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,21.460730365179916
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,21.879737241012243
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,22.77526395173413
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,22.596879718169077
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,22.38955823292046
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,19.83887210471544
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.554156171281303
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.894023103974156
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.53346753901218
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,19.71759959656755
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,18.66197183099025
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,12.360688956432071
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,10.964467005069393
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.21169354839061
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,21.16349047141991
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,21.349446122859234
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,17.03629032257629
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,20.080523402113617
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,18.24120603015003
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,17.86074672048111
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,23.94153225806168
MjAyMzExMDcxNTMyNTA=,Airbyte,17,TARGET,17.349519473957013
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,11.785533636832655
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,54.308617234479186
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,60.9485368315047
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,48.992950654593706
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,59.77878330822216
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,45.32663316581708
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,51.11111111111397
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,56.860759493647436
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,87.86359077231987
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,44.39959636730204
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,49.848637739664944
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,47.283702213285444
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,38.24120603014008
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,48.17408704353859
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,51.788413098219564
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,30.48289738428088
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,24.521651560930746
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,24.333836098547874
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,53.679435483862505
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,36.4688128772698
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,46.66666666668075
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,50.93387178194347
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,46.47744551445358
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,49.94959677418385
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,53.42671335671972
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,16.020151133485175
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,13.41034655950665
MjAyMzExMDcxNTU3NTk=,Airbyte,20,AIRBYTE,7.038712921059666
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,13.089802130894764
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,34.907081868401065
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,42.226680040109486
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,39.85872855700718
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,42.14501510573584
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,33.53443941678869
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,42.5907258064556
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,41.938724259183005
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,84.91983967933982
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,35.078007045798984
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,34.69284994965754
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,36.81290973274312
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,26.619789050737335
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,36.00802407220458
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,39.18511066399571
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,24.283559577675835
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,18.828874305911242
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,18.85743174923835
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,41.60000000000228
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,30.72289156626045
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,33.535660091043056
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,38.29894313033199
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,30.633802816902715
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,36.17128463475537
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,39.91955756663884
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,4.513540621854962
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,2.359437751005524
MjAyMzExMDcxNTU3NTk=,Airbyte,20,SOURCE,2.2166246851344735
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,4.912280701753041
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.873190214679695
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.984886649885723
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.70000000000969
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.80548628428936
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,19.380619380620754
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.160884866775778
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,18.966382338177393
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,23.03455182773413
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.59072580644806
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,18.39195979900356
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,16.68331668331771
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,15.342052313883983
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,16.65004985045017
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,16.58341658342259
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,19.252147549262137
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,13.141993957704484
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,11.278195488721982
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.44595274006213
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.661816357257358
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,19.064386317914924
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,17.0670670670614
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,18.273092369485877
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,19.05241935484127
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,19.899497487435355
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,48.811330298421275
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,38.40653728294387
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,18.65168539324856
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,9.382839939787042
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,54.97987927566291
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,49.24924924923655
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,51.45436308925998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,49.42240080360216
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,50.653923541227726
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,52.141057934519154
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,13.487669854057572
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,48.63221884497704
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,54.250000000033424
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,56.13065326633462
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,47.487437185915155
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,27.565392354117037
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,46.46107178969452
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,28.09834420469961
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.048338368576543
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,39.62645128723523
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,31.145885916202666
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,28.837443381982634
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,31.108881083788663
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,23.639112903227076
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,27.883650952855653
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,52.43351731060334
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,52.5492175669164
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,45.81005586592454
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,39.577039274907236
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,43.765774861190245
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,47.20684448918616
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,45.67963617989819
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,35.993975903616885
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,48.190954773870416
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,34.72782258064139
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,16.414141414142456
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,10.915492957744796
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,2.2099447513828308
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,11.619718309865286
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,39.337681886583034
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,45.93781344029491
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,42.577733199599415
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,40.81529944641416
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,39.163306451615206
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,39.202825428873275
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,12.5757575757666
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,40.77620967739875
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,42.54892122428933
